State,ZIP Code,Size of AGI,Number of Returns,Adjust Gross Income
WA,98829,6,0,0
WA,98830,1,80,1056
WA,98830,2,60,1953
WA,98830,3,40,2930
WA,98830,4,0,0
WA,98830,5,30,4258
WA,98830,6,0,0
WA,98831,1,670,8992
WA,98831,2,450,16050
WA,98831,3,210,12689
WA,98831,4,120,10054
WA,98831,5,170,22444
WA,98831,6,60,24067
WA,98832,1,170,3197
WA,98832,2,30,965
WA,98832,3,30,2158
WA,98832,4,0,0
WA,98832,5,0,0
WA,98832,6,0,0
WA,98836,1,180,2451
WA,98836,2,150,5065
WA,98836,3,60,3419
WA,98836,4,30,2256
WA,98836,5,50,8993
WA,98836,6,0,0
WA,98837,1,6560,82919
WA,98837,2,5010,183258
WA,98837,3,2770,168919
WA,98837,4,1680,145095
WA,98837,5,1900,248972
WA,98837,6,380,162188
WA,98840,1,770,9538
WA,98840,2,520,18980
WA,98840,3,260,16265
WA,98840,4,150,12552
WA,98840,5,170,21490
WA,98840,6,30,10929
WA,98841,1,1690,21707
WA,98841,2,1150,40035
WA,98841,3,550,33434
WA,98841,4,280,24139
WA,98841,5,270,34621
WA,98841,6,50,14235
WA,98843,1,280,3844
WA,98843,2,240,8452
WA,98843,3,100,6216
WA,98843,4,60,4934
WA,98843,5,90,12586
WA,98843,6,20,10853
WA,98844,1,790,10179
WA,98844,2,460,16275
WA,98844,3,220,13147
WA,98844,4,120,9867
WA,98844,5,150,19427
WA,98844,6,20,8181
WA,98846,1,170,2012
WA,98846,2,160,5626
WA,98846,3,90,5241
WA,98846,4,60,4980
WA,98846,5,70,10190
WA,98846,6,0,0
WA,98847,1,390,5201
WA,98847,2,260,9025
WA,98847,3,140,8431
WA,98847,4,70,5707
WA,98847,5,80,11228
WA,98847,6,20,10014
WA,98848,1,2340,33347
WA,98848,2,1690,61065
WA,98848,3,800,48819
WA,98848,4,400,34097
WA,98848,5,370,48483
WA,98848,6,100,56017
WA,98849,1,170,2198
WA,98849,2,150,5546
WA,98849,3,70,3964
WA,98849,4,30,2832
WA,98849,5,30,4558
WA,98849,6,0,0
WA,98850,1,330,4609
WA,98850,2,270,9595
WA,98850,3,110,6520
WA,98850,4,50,3898
WA,98850,5,50,8568
WA,98850,6,0,0
WA,98851,1,700,8878
WA,98851,2,440,15997
WA,98851,3,230,14314
WA,98851,4,130,11208
WA,98851,5,120,14981
WA,98851,6,20,7654
WA,98855,1,1010,12751
WA,98855,2,640,23075
WA,98855,3,330,20197
WA,98855,4,180,15365
WA,98855,5,160,20092
WA,98855,6,30,9476
WA,98856,1,450,5790
WA,98856,2,340,12210
WA,98856,3,180,11131
WA,98856,4,110,9693
WA,98856,5,100,13385
WA,98856,6,30,10840
WA,98857,1,530,7162
WA,98857,2,510,18632
WA,98857,3,270,16233
WA,98857,4,110,9639
WA,98857,5,230,26604
WA,98857,6,30,9759
WA,98858,1,240,3068
WA,98858,2,190,6915
WA,98858,3,120,7072
WA,98858,4,70,5889
WA,98858,5,100,14175
WA,98858,6,0,0
WA,98860,1,50,632
WA,98860,2,30,1097
WA,98860,3,40,2945
WA,98860,4,0,0
WA,98860,5,0,0
WA,98860,6,0,0
WA,98862,1,380,4652
WA,98862,2,320,11714
WA,98862,3,190,11340
WA,98862,4,150,12536
WA,98862,5,200,27689
WA,98862,6,80,28621
WA,98901,1,5560,76399
WA,98901,2,3630,127815
WA,98901,3,1380,83942
WA,98901,4,670,57768
WA,98901,5,760,100195
WA,98901,6,170,79412
WA,98902,1,8380,115183
WA,98902,2,6200,218400
WA,98902,3,2440,147331
WA,98902,4,1070,92067
WA,98902,5,830,107699
WA,98902,6,230,94702
WA,98903,1,2750,36796
WA,98903,2,2010,72009
WA,98903,3,950,58321
WA,98903,4,510,44016
WA,98903,5,670,88711
WA,98903,6,170,81874
WA,98908,1,5380,67374
WA,98908,2,4140,151027
WA,98908,3,2650,163313
WA,98908,4,1870,161695
WA,98908,5,2410,321807
WA,98908,6,800,431907
WA,98921,1,210,2990
WA,98921,2,140,4723
WA,98921,3,40,2699
WA,98921,4,0,0
WA,98921,5,0,0
WA,98921,6,0,0
WA,98922,1,930,11805
WA,98922,2,580,20960
WA,98922,3,400,24847
WA,98922,4,310,27227
WA,98922,5,480,63909
WA,98922,6,200,91492
WA,98923,1,290,3711
WA,98923,2,210,7578
WA,98923,3,100,5901
WA,98923,4,60,4841
WA,98923,5,60,10514
WA,98923,6,0,0
WA,98925,1,110,1463
WA,98925,2,70,2848
WA,98925,3,50,2875
WA,98925,4,30,2644
WA,98925,5,70,10337
WA,98925,6,0,0
WA,98926,1,4950,58280
WA,98926,2,2900,105639
WA,98926,3,1850,113793
WA,98926,4,1290,111888
WA,98926,5,1670,219368
WA,98926,6,330,125239
WA,98930,1,2590,36453
WA,98930,2,2040,72924
WA,98930,3,810,49399
WA,98930,4,380,33054
WA,98930,5,330,42114
WA,98930,6,50,24126
WA,98932,1,940,13117
WA,98932,2,780,27798
WA,98932,3,260,15622
WA,98932,4,90,7434
WA,98932,5,70,10884
WA,98932,6,0,0
WA,98933,1,220,2735
WA,98933,2,210,7569
WA,98933,3,100,5681
WA,98933,4,30,2738
WA,98933,5,30,6774
WA,98933,6,0,0
WA,98934,1,190,2608
WA,98934,2,160,5890
WA,98934,3,100,5937
WA,98934,4,60,5411
WA,98934,5,50,7153
WA,98934,6,0,0
WA,98935,1,740,10613
WA,98935,2,590,20861
WA,98935,3,240,14737
WA,98935,4,70,6221
WA,98935,5,60,11826
WA,98935,6,0,0
WA,98936,1,860,11449
WA,98936,2,770,28180
WA,98936,3,490,30413
WA,98936,4,320,27772
WA,98936,5,290,36930
WA,98936,6,50,25495
WA,98937,1,620,7962
WA,98937,2,520,18683
WA,98937,3,320,19498
WA,98937,4,210,18382
WA,98937,5,230,30267
WA,98937,6,60,36278
WA,98938,1,340,4626
WA,98938,2,230,7931
WA,98938,3,110,6695
WA,98938,4,60,5353
WA,98938,5,60,11361
WA,98938,6,0,0
WA,98939,1,70,1063
WA,98939,2,60,2211
WA,98939,3,30,1859
WA,98939,4,0,0
WA,98939,5,0,0
WA,98939,6,0,0
WA,98940,1,100,1211
WA,98940,2,70,2711
WA,98940,3,30,2100
WA,98940,4,30,2616
WA,98940,5,80,13841
WA,98940,6,0,0
WA,98941,1,150,1881
WA,98941,2,140,5074
WA,98941,3,100,5994
WA,98941,4,60,5222
WA,98941,5,100,14955
WA,98941,6,0,0
WA,98942,1,2510,31551
WA,98942,2,2010,73670
WA,98942,3,1300,80330
WA,98942,4,900,77780
WA,98942,5,1130,147186
WA,98942,6,250,146511
WA,98943,1,140,1816
WA,98943,2,100,3924
WA,98943,3,80,4643
WA,98943,4,50,4680
WA,98943,5,60,7962
WA,98943,6,0,0
WA,98944,1,4360,60549
WA,98944,2,3060,108930
WA,98944,3,1070,64680
WA,98944,4,420,36227
WA,98944,5,420,54095
WA,98944,6,70,30076
WA,98946,1,80,1172
WA,98946,2,60,2310
WA,98946,3,60,3900
WA,98946,4,0,0
WA,98946,5,30,5527
WA,98946,6,0,0
WA,98947,1,520,6971
WA,98947,2,410,14644
WA,98947,3,190,11791
WA,98947,4,70,6363
WA,98947,5,90,23377
WA,98947,6,0,0
WA,98948,1,2520,34105
WA,98948,2,1950,69087
WA,98948,3,670,40078
WA,98948,4,230,19548
WA,98948,5,140,18164
WA,98948,6,20,12352
WA,98951,1,2450,32872
WA,98951,2,1780,62590
WA,98951,3,570,33859
WA,98951,4,250,21677
WA,98951,5,180,22599
WA,98951,6,50,20624
WA,98952,1,350,3612
WA,98952,2,220,7930
WA,98952,3,90,5412
WA,98952,4,30,2425
WA,98952,5,30,5227
WA,98952,6,0,0
WA,98953,1,1010,12976
WA,98953,2,800,28981
WA,98953,3,470,28922
WA,98953,4,260,22439
WA,98953,5,310,40394
WA,98953,6,70,25485
WA,99001,1,980,13462
WA,99001,2,760,26724
WA,99001,3,360,22234
WA,99001,4,160,13696
WA,99001,5,120,18589
WA,99001,6,0,0
WA,99003,1,720,8917
WA,99003,2,530,18953
WA,99003,3,350,21917
WA,99003,4,280,24378
WA,99003,5,400,51869
WA,99003,6,70,23663
WA,99004,1,3330,38436
WA,99004,2,1680,60663
WA,99004,3,1080,66843
WA,99004,4,820,70494
WA,99004,5,920,120346
WA,99004,6,120,45799
WA,99005,1,1190,13459
WA,99005,2,700,26040
WA,99005,3,590,36125
WA,99005,4,550,48500
WA,99005,5,990,133618
WA,99005,6,300,186998
WA,99006,1,1870,23131
WA,99006,2,1310,47546
WA,99006,3,870,53852
WA,99006,4,650,55883
WA,99006,5,670,87365
WA,99006,6,100,39207
WA,99008,1,90,1116
WA,99008,2,60,2009
WA,99008,3,50,2963
WA,99008,4,30,2612
WA,99008,5,30,3765
WA,99008,6,0,0
WA,99009,1,610,7943
WA,99009,2,390,14333
WA,99009,3,270,16437
WA,99009,4,170,14661
WA,99009,5,180,22633
WA,99009,6,20,7474
WA,99011,1,390,6696
WA,99011,2,330,11913
WA,99011,3,120,7401
WA,99011,4,60,5222
WA,99011,5,40,5292
WA,99011,6,0,0
WA,99012,1,130,1417
WA,99012,2,120,4311
WA,99012,3,50,3242
WA,99012,4,60,5298
WA,99012,5,60,9200
WA,99012,6,0,0
WA,99013,1,170,1914
WA,99013,2,120,4251
WA,99013,3,60,3418
WA,99013,4,30,2328
WA,99013,5,40,5046
WA,99013,6,0,0
WA,99016,1,2070,24740
WA,99016,2,1430,51983
WA,99016,3,1140,70363
WA,99016,4,870,76111
WA,99016,5,1220,162885
WA,99016,6,310,121101
WA,99018,1,40,475
WA,99018,2,40,1475
WA,99018,3,40,3019
WA,99018,4,0,0
WA,99018,5,0,0
WA,99018,6,0,0
WA,99019,1,1360,15500
WA,99019,2,970,35077
WA,99019,3,670,41700
WA,99019,4,630,54362
WA,99019,5,1190,163737
WA,99019,6,550,254354
WA,99021,1,1400,16868
WA,99021,2,910,33032
WA,99021,3,630,38885
WA,99021,4,510,44467
WA,99021,5,790,105322
WA,99021,6,180,63923
WA,99022,1,1130,14653
WA,99022,2,1090,39255
WA,99022,3,650,40496
WA,99022,4,490,41814
WA,99022,5,500,65286
WA,99022,6,50,14964
WA,99023,1,70,938
WA,99023,2,50,1779
WA,99023,3,30,1635
WA,99023,4,30,2694
WA,99023,5,60,7427
WA,99023,6,20,7034
WA,99025,1,760,9175
WA,99025,2,520,19015
WA,99025,3,390,24423
WA,99025,4,310,26734
WA,99025,5,400,53465
WA,99025,6,110,39799
WA,99026,1,1190,14454
WA,99026,2,870,31680
WA,99026,3,680,42249
WA,99026,4,620,53427
WA,99026,5,870,114988
WA,99026,6,150,51960
WA,99027,1,990,12856
WA,99027,2,760,27380
WA,99027,3,440,27346
WA,99027,4,340,29360
WA,99027,5,420,55046
WA,99027,6,80,40769
WA,99029,1,310,3925
WA,99029,2,160,5825
WA,99029,3,110,7007
WA,99029,4,80,6654
WA,99029,5,90,14545
WA,99029,6,0,0
WA,99030,1,170,1974
WA,99030,2,110,4246
WA,99030,3,80,4609
WA,99030,4,60,5148
WA,99030,5,80,12933
WA,99030,6,0,0
WA,99031,1,200,2377
WA,99031,2,120,4466
WA,99031,3,110,6878
WA,99031,4,70,5749
WA,99031,5,90,12262
WA,99031,6,20,15080
WA,99032,1,110,1393
WA,99032,2,70,2402
WA,99032,3,60,3460
WA,99032,4,20,1986
WA,99032,5,30,3614
WA,99032,6,0,0
WA,99033,1,140,1632
WA,99033,2,100,3619
WA,99033,3,60,3780
WA,99033,4,40,3261
WA,99033,5,30,4794
WA,99033,6,0,0
WA,99034,1,50,709
WA,99034,2,30,1170
WA,99034,3,40,3447
WA,99034,4,0,0
WA,99034,5,0,0
WA,99034,6,0,0
WA,99036,1,220,2422
WA,99036,2,130,4767
WA,99036,3,110,6743
WA,99036,4,100,8602
WA,99036,5,160,22091
WA,99036,6,70,23333
WA,99037,1,2450,31670
WA,99037,2,1820,65888
WA,99037,3,1120,69141
WA,99037,4,780,67552
WA,99037,5,1170,155408
WA,99037,6,270,100862
WA,99040,1,150,1881
WA,99040,2,160,5499
WA,99040,3,50,3214
WA,99040,4,40,4293
WA,99040,5,0,0
WA,99040,6,0,0
WA,99101,1,240,3027
WA,99101,2,150,5362
WA,99101,3,80,4634
WA,99101,4,40,2935
WA,99101,5,50,8114
WA,99101,6,0,0
WA,99102,1,100,1384
WA,99102,2,90,3395
WA,99102,3,60,4115
WA,99102,4,0,0
WA,99102,5,30,3780
WA,99102,6,0,0
WA,99103,1,70,836
WA,99103,2,50,1877
WA,99103,3,30,1977
WA,99103,4,30,2133
WA,99103,5,40,5851
WA,99103,6,0,0
WA,99109,1,830,10832
WA,99109,2,530,19300
WA,99109,3,330,20167
WA,99109,4,220,19229
WA,99109,5,210,26502
WA,99109,6,40,16097
WA,99110,1,250,3140
WA,99110,2,170,6068
WA,99110,3,100,6262
WA,99110,4,70,5786
WA,99110,5,70,10986
WA,99110,6,0,0
WA,99111,1,580,6954
WA,99111,2,440,16270
WA,99111,3,330,20366
WA,99111,4,230,19820
WA,99111,5,250,32916
WA,99111,6,30,9125
WA,99113,1,110,1258
WA,99113,2,80,2912
WA,99113,3,70,4086
WA,99113,4,60,5175
WA,99113,5,70,10871
WA,99113,6,0,0
WA,99114,1,1940,24782
WA,99114,2,1260,45727
WA,99114,3,810,49805
WA,99114,4,510,43318
WA,99114,5,540,70058
WA,99114,6,110,38831
WA,99115,1,180,2278
WA,99115,2,120,4629
WA,99115,3,80,4640
WA,99115,4,50,4150
WA,99115,5,50,8872
WA,99115,6,0,0
WA,99116,1,150,1829
WA,99116,2,170,6153
WA,99116,3,120,7207
WA,99116,4,70,6116
WA,99116,5,70,9761
WA,99116,6,0,0
WA,99117,1,80,935
WA,99117,2,40,1458
WA,99117,3,60,4267
WA,99117,4,0,0
WA,99117,5,20,2853
WA,99117,6,0,0
WA,99118,1,130,1396
WA,99118,2,70,2409
WA,99118,3,40,2439
WA,99118,4,30,2852
WA,99118,5,30,4078
WA,99118,6,0,0
WA,99119,1,160,1958
WA,99119,2,110,3958
WA,99119,3,70,4247
WA,99119,4,30,2761
WA,99119,5,50,9727
WA,99119,6,0,0
WA,99122,1,530,6598
WA,99122,2,360,13041
WA,99122,3,270,16607
WA,99122,4,190,16745
WA,99122,5,200,26902
WA,99122,6,30,11313
WA,99123,1,130,1698
WA,99123,2,100,3615
WA,99123,3,80,4756
WA,99123,4,70,6199
WA,99123,5,100,13342
WA,99123,6,0,0
WA,99124,1,50,702
WA,99124,2,40,1585
WA,99124,3,40,2288
WA,99124,4,20,2297
WA,99124,5,0,0
WA,99124,6,0,0
WA,99125,1,60,791
WA,99125,2,70,2523
WA,99125,3,40,2486
WA,99125,4,40,4202
WA,99125,5,0,0
WA,99125,6,0,0
WA,99126,1,120,1540
WA,99126,2,90,3257
WA,99126,3,40,2739
WA,99126,4,30,2157
WA,99126,5,30,5228
WA,99126,6,0,0
WA,99128,1,40,374
WA,99128,2,40,1465
WA,99128,3,30,2295
WA,99128,4,0,0
WA,99128,5,20,3443
WA,99128,6,0,0
WA,99129,1,80,1130
WA,99129,2,60,2333
WA,99129,3,50,3824
WA,99129,4,0,0
WA,99129,5,0,0
WA,99129,6,0,0
WA,99130,1,110,1355
WA,99130,2,100,3407
WA,99130,3,60,3430
WA,99130,4,40,3486
WA,99130,5,50,7564
WA,99130,6,0,0
WA,99133,1,220,2812
WA,99133,2,180,6377
WA,99133,3,100,6037
WA,99133,4,70,6079
WA,99133,5,110,16926
WA,99133,6,0,0
WA,99134,1,100,1320
WA,99134,2,50,1830
WA,99134,3,30,2015
WA,99134,4,30,2286
WA,99134,5,40,6077
WA,99134,6,0,0
WA,99135,1,40,428
WA,99135,2,40,1999
WA,99135,3,0,0
WA,99135,4,30,3335
WA,99135,5,0,0
WA,99135,6,0,0
WA,99137,1,60,725
WA,99137,2,40,1383
WA,99137,3,30,1659
WA,99137,4,20,2403
WA,99137,5,0,0
WA,99137,6,0,0
WA,99138,1,180,1977
WA,99138,2,140,4972
WA,99138,3,50,2956
WA,99138,4,40,3358
WA,99138,5,40,5551
WA,99138,6,0,0
WA,99139,1,160,1958
WA,99139,2,100,3656
WA,99139,3,80,4988
WA,99139,4,80,6964
WA,99139,5,80,12400
WA,99139,6,0,0
WA,99140,1,70,870
WA,99140,2,40,1374
WA,99140,3,30,2647
WA,99140,4,0,0
WA,99140,5,0,0
WA,99140,6,0,0
WA,99141,1,820,10473
WA,99141,2,650,24034
WA,99141,3,380,23384
WA,99141,4,220,19330
WA,99141,5,200,25077
WA,99141,6,30,15668
WA,99143,1,100,1152
WA,99143,2,70,2510
WA,99143,3,50,2939
WA,99143,4,30,2510
WA,99143,5,30,3673
WA,99143,6,0,0
WA,99148,1,380,4806
WA,99148,2,210,7545
WA,99148,3,150,9525
WA,99148,4,100,8723
WA,99148,5,120,15423
WA,99148,6,20,7525
WA,99150,1,60,594
WA,99150,2,40,1296
WA,99150,3,30,2266
WA,99150,4,0,0
WA,99150,5,30,4199
WA,99150,6,0,0
WA,99153,1,60,643
WA,99153,2,30,1192
WA,99153,3,30,1969
WA,99153,4,30,2764
WA,99153,5,40,4766
WA,99153,6,0,0
WA,99155,1,230,2641
WA,99155,2,170,6104
WA,99155,3,50,2856
WA,99155,4,50,4687
WA,99155,5,0,0
WA,99155,6,0,0
WA,99156,1,1250,15681
WA,99156,2,830,29888
WA,99156,3,550,33572
WA,99156,4,300,25989
WA,99156,5,370,48276
WA,99156,6,80,138572
WA,99157,1,130,1681
WA,99157,2,70,2359
WA,99157,3,60,3848
WA,99157,4,0,0
WA,99157,5,40,7227
WA,99157,6,0,0
WA,99158,1,80,825
WA,99158,2,60,2105
WA,99158,3,50,2967
WA,99158,4,40,3317
WA,99158,5,40,4699
WA,99158,6,0,0
WA,99159,1,190,2353
WA,99159,2,130,4840
WA,99159,3,90,5374
WA,99159,4,50,4516
WA,99159,5,80,13691
WA,99159,6,0,0
WA,99161,1,200,2312
WA,99161,2,170,6352
WA,99161,3,120,7294
WA,99161,4,90,7617
WA,99161,5,120,17906
WA,99161,6,0,0
WA,99163,1,4880,55067
WA,99163,2,2070,74964
WA,99163,3,1180,72081
WA,99163,4,870,75484
WA,99163,5,1430,194003
WA,99163,6,370,134330
WA,99166,1,420,5502
WA,99166,2,300,10766
WA,99166,3,160,9510
WA,99166,4,150,12548
WA,99166,5,120,15073
WA,99166,6,30,10257
WA,99167,1,110,1316
WA,99167,2,70,2566
WA,99167,3,70,4510
WA,99167,4,0,0
WA,99167,5,20,3001
WA,99167,6,0,0
WA,99169,1,390,4589
WA,99169,2,350,13629
WA,99169,3,160,9982
WA,99169,4,110,9553
WA,99169,5,130,17840
WA,99169,6,20,7793
WA,99170,1,170,1950
WA,99170,2,130,4943
WA,99170,3,70,4301
WA,99170,4,50,3875
WA,99170,5,60,8910
WA,99170,6,0,0
WA,99171,1,160,1927
WA,99171,2,130,4642
WA,99171,3,70,3993
WA,99171,4,40,3657
WA,99171,5,60,8753
WA,99171,6,0,0
WA,99173,1,270,3349
WA,99173,2,180,6503
WA,99173,3,100,6205
WA,99173,4,40,3584
WA,99173,5,40,5986
WA,99173,6,0,0
WA,99179,1,50,551
WA,99179,2,50,2065
WA,99179,3,40,2216
WA,99179,4,30,2870
WA,99179,5,40,4949
WA,99179,6,0,0
WA,99180,1,210,2318
WA,99180,2,120,4078
WA,99180,3,70,4293
WA,99180,4,50,3958
WA,99180,5,50,8193
WA,99180,6,0,0
WA,99181,1,290,3761
WA,99181,2,160,5843
WA,99181,3,140,8866
WA,99181,4,70,5659
WA,99181,5,60,8983
WA,99181,6,0,0
WA,99185,1,200,2330
WA,99185,2,140,5222
WA,99185,3,100,6307
WA,99185,4,60,4921
WA,99185,5,110,19039
WA,99185,6,0,0
WA,99201,1,2660,34613
WA,99201,2,1540,53790
WA,99201,3,590,36167
WA,99201,4,320,27369
WA,99201,5,340,45935
WA,99201,6,180,107388
WA,99202,1,3450,44369
WA,99202,2,2070,73678
WA,99202,3,860,52139
WA,99202,4,400,34390
WA,99202,5,390,50623
WA,99202,6,110,54057
WA,99203,1,2660,31942
WA,99203,2,2140,78288
WA,99203,3,1510,93441
WA,99203,4,1160,100973
WA,99203,5,1920,262579
WA,99203,6,850,355816
WA,99204,1,1520,20647
WA,99204,2,990,34408
WA,99204,3,350,21688
WA,99204,4,190,16522
WA,99204,5,230,30491
WA,99204,6,90,43711
WA,99205,1,7420,98881
WA,99205,2,6470,234100
WA,99205,3,3320,202689
WA,99205,4,1600,137535
WA,99205,5,1130,140558
WA,99205,6,120,39901
WA,99206,1,5820,76225
WA,99206,2,4440,160538
WA,99206,3,2560,157684
WA,99206,4,1600,138290
WA,99206,5,1930,252781
WA,99206,6,380,152538
WA,99207,1,6060,80572
WA,99207,2,4370,153212
WA,99207,3,1550,93704
WA,99207,4,550,46629
WA,99207,5,330,40251
WA,99207,6,30,12999
WA,99208,1,8070,100902
WA,99208,2,5620,203086
WA,99208,3,3450,212383
WA,99208,4,2590,224649
WA,99208,5,3600,479916
WA,99208,6,850,342797
WA,99212,1,3300,42563
WA,99212,2,2720,97616
WA,99212,3,1530,94281
WA,99212,4,810,70135
WA,99212,5,860,112769
WA,99212,6,210,76773
WA,99216,1,4550,61605
WA,99216,2,3600,128699
WA,99216,3,1760,108664
WA,99216,4,1080,92995
WA,99216,5,890,112798
WA,99216,6,80,26576
WA,99217,1,2970,38717
WA,99217,2,2290,83423
WA,99217,3,1190,72924
WA,99217,4,640,55679
WA,99217,5,720,94272
WA,99217,6,190,79072
WA,99218,1,2330,29041
WA,99218,2,1350,48839
WA,99218,3,850,52760
WA,99218,4,660,56821
WA,99218,5,890,119075
WA,99218,6,200,80484
WA,99223,1,4810,58418
WA,99223,2,3120,113595
WA,99223,3,2140,132200
WA,99223,4,1540,134644
WA,99223,5,2530,341380
WA,99223,6,1130,479475
WA,99224,1,2960,37958
WA,99224,2,2270,81960
WA,99224,3,1400,86800
WA,99224,4,970,83828
WA,99224,5,1560,211375
WA,99224,6,580,239107
WA,99301,1,11330,155655
WA,99301,2,9320,333660
WA,99301,3,4820,295913
WA,99301,4,2980,257132
WA,99301,5,3270,430523
WA,99301,6,560,249232
WA,99320,1,1280,16529
WA,99320,2,980,35251
WA,99320,3,730,45165
WA,99320,4,490,42768
WA,99320,5,570,76154
WA,99320,6,70,28512
WA,99321,1,220,3188
WA,99321,2,180,6300
WA,99321,3,50,3770
WA,99321,4,0,0
WA,99321,5,0,0
WA,99321,6,0,0
WA,99322,1,30,402
WA,99322,2,50,2242
WA,99322,3,0,0
WA,99322,4,40,4093
WA,99322,5,0,0
WA,99322,6,0,0
WA,99323,1,540,6597
WA,99323,2,360,12996
WA,99323,3,260,16244
WA,99323,4,200,17676
WA,99323,5,280,37645
WA,99323,6,30,8499
WA,99324,1,1580,19505
WA,99324,2,1070,38983
WA,99324,3,650,39461
WA,99324,4,370,31996
WA,99324,5,370,48569
WA,99324,6,70,21618
WA,99326,1,460,6031
WA,99326,2,450,16957
WA,99326,3,240,14658
WA,99326,4,110,9816
WA,99326,5,130,22604
WA,99326,6,0,0
WA,99328,1,580,7299
WA,99328,2,350,12785
WA,99328,3,240,15026
WA,99328,4,170,14421
WA,99328,5,170,22050
WA,99328,6,30,9266
WA,99329,1,40,462
WA,99329,2,40,1556
WA,99329,3,30,2365
WA,99329,4,0,0
WA,99329,5,20,2992
WA,99329,6,0,0
WA,99330,1,200,2789
WA,99330,2,210,7445
WA,99330,3,120,7343
WA,99330,4,50,3990
WA,99330,5,70,11189
WA,99330,6,0,0
WA,99335,1,30,389
WA,99335,2,50,2273
WA,99335,3,0,0
WA,99335,4,20,2512
WA,99335,5,0,0
WA,99335,6,0,0
WA,99336,1,8740,119011
WA,99336,2,6390,227772
WA,99336,3,2930,180174
WA,99336,4,1650,142200
WA,99336,5,1850,241959
WA,99336,6,320,110888
WA,99337,1,4270,55322
WA,99337,2,3180,114857
WA,99337,3,2180,135130
WA,99337,4,1650,143377
WA,99337,5,2180,288190
WA,99337,6,370,151636
WA,99338,1,1680,19605
WA,99338,2,990,36295
WA,99338,3,880,54915
WA,99338,4,940,82615
WA,99338,5,2000,276862
WA,99338,6,560,234482
WA,99341,1,130,1655
WA,99341,2,90,3342
WA,99341,3,60,3565
WA,99341,4,30,2329
WA,99341,5,30,3551
WA,99341,6,0,0
WA,99343,1,360,5007
WA,99343,2,350,12323
WA,99343,3,180,10904
WA,99343,4,60,4815
WA,99343,5,90,11712
WA,99343,6,30,13794
WA,99344,1,2820,39299
WA,99344,2,2520,89836
WA,99344,3,1030,62109
WA,99344,4,430,36721
WA,99344,5,400,51985
WA,99344,6,110,47650
WA,99345,1,50,849
WA,99345,2,60,2131
WA,99345,3,30,1719
WA,99345,4,30,3480
WA,99345,5,0,0
WA,99345,6,0,0
WA,99346,1,60,791
WA,99346,2,80,2713
WA,99346,3,20,1310
WA,99346,4,30,3627
WA,99346,5,0,0
WA,99346,6,0,0
WA,99347,1,300,3858
WA,99347,2,240,9009
WA,99347,3,170,10158
WA,99347,4,100,8280
WA,99347,5,120,17334
WA,99347,6,0,0
WA,99348,1,170,2288
WA,99348,2,180,6089
WA,99348,3,110,6658
WA,99348,4,30,2574
WA,99348,5,40,7892
WA,99348,6,0,0
WA,99349,1,1270,17826
WA,99349,2,1140,40484
WA,99349,3,420,25158
WA,99349,4,120,10260
WA,99349,5,140,18883
WA,99349,6,30,13528
WA,99350,1,1860,23955
WA,99350,2,1510,54345
WA,99350,3,800,49078
WA,99350,4,530,45533
WA,99350,5,630,83714
WA,99350,6,140,63145
WA,99352,1,4150,50479
WA,99352,2,3000,109838
WA,99352,3,2130,131904
WA,99352,4,1760,153008
WA,99352,5,3470,476976
WA,99352,6,1210,456730
WA,99353,1,1830,21888
WA,99353,2,1240,45209
WA,99353,3,990,61729
WA,99353,4,1030,90239
WA,99353,5,1940,260920
WA,99353,6,340,115550
WA,99354,1,3200,41240
WA,99354,2,2280,83399
WA,99354,3,1550,96751
WA,99354,4,1120,97192
WA,99354,5,1990,269809
WA,99354,6,390,135900
WA,99356,1,40,557
WA,99356,2,40,1388
WA,99356,3,40,2992
WA,99356,4,0,0
WA,99356,5,0,0
WA,99356,6,0,0
WA,99357,1,860,12163
WA,99357,2,780,27972
WA,99357,3,270,16626
WA,99357,4,100,8779
WA,99357,5,70,10186
WA,99357,6,30,11283
WA,99360,1,190,2227
WA,99360,2,160,5799
WA,99360,3,120,7247
WA,99360,4,70,5790
WA,99360,5,120,18854
WA,99360,6,0,0
WA,99361,1,260,2893
WA,99361,2,170,6228
WA,99361,3,150,8995
WA,99361,4,80,7039
WA,99361,5,120,17858
WA,99361,6,0,0
WA,99362,1,6120,77824
WA,99362,2,4320,156274
WA,99362,3,2550,156553
WA,99362,4,1690,145865
WA,99362,5,2170,286787
WA,99362,6,600,351250
WA,99371,1,40,519
WA,99371,2,50,2298
WA,99371,3,0,0
WA,99371,4,20,2584
WA,99371,5,0,0
WA,99371,6,0,0
WA,99401,1,40,501
WA,99401,2,30,1125
WA,99401,3,20,1362
WA,99401,4,30,3689
WA,99401,5,0,0
WA,99401,6,0,0
WA,99402,1,270,3172
WA,99402,2,200,7229
WA,99402,3,120,7586
WA,99402,4,80,6951
WA,99402,5,120,15008
WA,99402,6,30,41098
WA,99403,1,3230,41314
WA,99403,2,2230,79972
WA,99403,3,1370,84477
WA,99403,4,840,73313
WA,99403,5,930,119698
WA,99403,6,220,98037
WV,24701,1,3790,48573
WV,24701,2,1960,70103
WV,24701,3,1000,60912
WV,24701,4,480,41520
WV,24701,5,450,58034
WV,24701,6,90,37557
WV,24712,1,290,3357
WV,24712,2,190,6698
WV,24712,3,130,7959
WV,24712,4,80,6757
